Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"1,5 tỷ","Đường Liên Ấp 6-2, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,2 WC,N/A,N/A,Đông Nam,Giấy tờ hợp lệ
2 tỷ,"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"117 m² (4,5x26,0)",3 phòng,2 WC,N/A,Bắc,Bắc,Sổ hồng
"2,5 tỷ","Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"117 m² (4,5x26,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"10,5 tỷ","Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"120 m² (6,0x20,0)",2 phòng,2 WC,3,Tây Nam,Tây Nam,Sổ hồng
820 triệu,"Đường Bầu Gốc, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"85,4 m² (5,0x17,0)",2 phòng,2 WC,N/A,Tây Bắc,Tây Bắc,Sổ đỏ
750 triệu,"Đường Bùi Thanh Khiết, Xã Tân Nhựt, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"72 m² (4,5x16,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
800 triệu,"Đường Hưng Nhơn, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",3 phòng,3 WC,1,N/A,Đông,Sổ hồng
980 triệu,"Đường D1, Xã Tân Quý Tây, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"86,8 m² (4,2x20,6)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
630 triệu,"Đường Hưng Long, Xã Hưng Long, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","27 m² (3,5x7,5)",2 phòng,2 WC,1,Đông,Đông,Giấy tờ hợp lệ
"1,39 tỷ","Đường Vĩnh Lộc, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,1,N/A,N/A,Giấy tờ hợp lệ
880 triệu,"Đường Trịnh Như Khuê, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"99,8 m² (5,0x20,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
11 tỷ,"Đường Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, TP.HCM","Biệt thự, Villa","120 m² (6,0x20,0)",4 phòng,4 WC,3,N/A,Tây,Sổ đỏ
"2,5 tỷ","Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,5 tỷ","Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",2 phòng,1 WC,N/A,Bắc,Bắc,Sổ hồng
250 triệu,"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",2 phòng,1 WC,N/A,Bắc,Bắc,Sổ hồng
"2,5 tỷ","Đường chợ bình chánh, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",3 phòng,3 WC,1,Tây,Tây,Sổ hồng
"4,6 tỷ","Đường 1A, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ",130 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"30,5 tỷ","BL, BL, Huyện Bình Chánh, TP.HCM","Biệt thự, Villa","267 m² (16,7x14,8)",9 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"1,95 tỷ","Đường Lê Thị Ngay, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
850 triệu,"Đường Bùi Thanh Khiết, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","100 m² (5,0x20,0)",4 phòng,2 WC,1,N/A,N/A,Sổ hồng
950 triệu,"Đường An Phú Tây, Thị Trấn Tân Túc, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,3 WC,1,N/A,N/A,Sổ hồng
22 tỷ,"Đường Hoàng Phan Thái, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"900 m² (18,0x40,0)",N/A,N/A,4,Nam,Nam,Sổ hồng
2 tỷ,"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",2 phòng,2 WC,N/A,Tây,Tây,Sổ hồng
2 tỷ,"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
2 tỷ,"Đường chợ bình chánh, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",2 phòng,3 WC,1,Tây,Tây,Sổ hồng
2 tỷ,"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
900 triệu,"Đường Kinh Trung Ương, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","128 m² (4,0x32,0)",2 phòng,1 WC,N/A,Đông Bắc,Đông Bắc,Hợp đồng mua bán
"2,7 tỷ","Đường Quốc Lộ 50, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","70 m² (7,0x10,0)",2 phòng,2 WC,2,N/A,N/A,Giấy tờ khác
"1,45 tỷ","Đường Quốc Lộ 50, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","35 m² (3,5x10,0)",N/A,N/A,2,N/A,N/A,Giấy tờ khác
"1,6 tỷ","Đường Quách Điêu, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,2 WC,1,N/A,N/A,Giấy tờ hợp lệ
"2,89 tỷ","Đường Liên Ấp 1-2-3, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
830 triệu,"Đường Hoàng Phan Thái, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"153 m² (4,9x31,2)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"1,6 tỷ","Đường Lê Thị Ngay, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"14,5 tỷ","Đường số 3, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"142 m² (7,0x20,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Liên Tỉnh 5, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"96 m² (4,0x24,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"12,5 tỷ","F8/35h1, Đường Nguyễn Thị Tú, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","290,6 m² (6,0x47,0)",6 phòng,6 WC,4,N/A,N/A,Sổ hồng
"6,7 tỷ","Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",5 phòng,5 WC,4,Tây,Tây,Sổ hồng
"2,5 tỷ","Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"117 m² (4,5x26,0)",3 phòng,2 WC,N/A,Bắc,Bắc,Sổ hồng
"2,5 tỷ","Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"117 m² (4,5x26,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,5 tỷ","Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"117 m² (4,5x26,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"11,5 tỷ","E12/342, Đường Quốc Lộ 50, Xã Phong Phú, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"119,9 m² (5,5x30,0)",6 phòng,3 WC,2,N/A,N/A,Sổ đỏ
"1,6 tỷ","Đường Liên Ấp 6-2, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,2 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"1,2 tỷ","Đường Trần Văn Giàu, Xã Lê Minh Xuân, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","38,2 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,79 tỷ","Đường An Phú Tây, Thị Trấn Tân Túc, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"117 m² (5,0x23,4)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường Bờ Xe Lam, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","220 m² (10,0x22,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
770 triệu,"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",2 phòng,2 WC,1,N/A,Đông Nam,Sổ hồng
"5,8 tỷ","Đường Nguyễn Cửu Phú, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","140 m² (8,8x16,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"2,6 tỷ","C4/22FK5, Đường Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","68,6 m² (5,2x13,8)",3 phòng,1 WC,2,N/A,N/A,Giấy tờ hợp lệ
"9,2 tỷ","Đường Ấp 1A, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"125 m² (5,0x25,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
590 triệu,"Đường Tỉnh Lộ 9, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"40 m² (5,0x8,0)",2 phòng,1 WC,2,N/A,N/A,Sổ đỏ
"1,95 tỷ","Đường Liên khu 4-5, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","104 m² (4,0x13,0)",3 phòng,2 WC,N/A,N/A,N/A,Hợp đồng mua bán
"7,5 tỷ","Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","76 m² (4,0x19,5)",4 phòng,4 WC,N/A,N/A,Đông,Sổ hồng
2 tỷ,"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"67,5 m² (4,5x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
2 tỷ,"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"67,5 m² (4,5x15,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
450 triệu,"Đường An Hạ, Xã Phạm Văn Hai, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","60 m² (4,5x13,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"13,5 tỷ","1000, Đường Quốc Lộ 50, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"111,4 m² (4,5x23,8)",N/A,N/A,1,Tây Nam,Tây Nam,Sổ hồng
"8,7 tỷ","Đường Vĩnh Lộc, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"87 m² (4,0x30,0)",2 phòng,2 WC,1,Đông Nam,Đông Nam,Sổ hồng
19 tỷ,"Đường 15, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",6 phòng,8 WC,6,N/A,Tây,Sổ đỏ
"18,5 tỷ","131, Đường số 5, Xã Phong Phú, Huyện Bình Chánh, TP.HCM","Biệt thự, Villa","163 m² (9,0x20,0)",4 phòng,5 WC,3,N/A,N/A,Sổ đỏ
"3,15 tỷ","C2/, Đường Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","67 m² (4,4x16,0)",4 phòng,3 WC,2,N/A,Đông Bắc,Hợp đồng mua bán
25 tỷ,"Đường Bình Hưng, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70 tỷ,"Huyện Bình Chánh, TP.HCM","Biệt thự, Villa","300 m² (12,0x25,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
"7,2 tỷ","Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",2 phòng,2 WC,2,Tây,Tây,Sổ hồng
"3,5 tỷ","B3/19B, Đường Ấp 2, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ",55 m²,2 phòng,1 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"9,2 tỷ","Đường số 9, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,18 tỷ","Đường Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","36 m² (4,0x9,0)",2 phòng,2 WC,1,N/A,N/A,Hợp đồng mua bán
"1,65 tỷ","Đường Lê Thị Ngay, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"1,2 tỷ","Đường Lê Thị Ngay, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",2 phòng,1 WC,N/A,N/A,N/A,Hợp đồng mua bán
"4,95 tỷ","C9/18C2, Đường Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","112 m² (4,0x29,0)",4 phòng,2 WC,1,Đông Nam,Nam,Hợp đồng mua bán
700 triệu,"Đường Nguyễn Cửu Phú, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"96,4 m² (5,0x19,3)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"2,55 tỷ","7B115/1, Đường An Hạ, Xã Phạm Văn Hai, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","132 m² (6,0x23,0)",5 phòng,2 WC,2,Tây,Tây,Sổ hồng
"3,75 tỷ","Đường Song Hành, Xã Phong Phú, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"44 m² (4,0x11,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,1 tỷ","51, Đường 11, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",N/A,N/A,2,Đông Bắc,Đông Bắc,Sổ hồng
10 tỷ,"1597, Đường Nguyễn Cửu Phú, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"129 m² (6,0x21,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
117 tỷ,"Đường Trần Đại Nghĩa, Xã Lê Minh Xuân, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"18.500 m² (50,0x190,0)",6 phòng,7 WC,N/A,N/A,N/A,Sổ đỏ
"15,3 tỷ","21, 21, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"139,5 m² (9,5x16,0)",N/A,N/A,3,Tây Nam,Tây Nam,Sổ hồng
"1,68 tỷ","Đường Lê Thị Ngay, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,2 WC,N/A,N/A,N/A,Hợp đồng mua bán
"4,5 tỷ","B1/19C, Đường Tân Liêm, Xã Phong Phú, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,3 WC,4,Nam,Nam,Sổ hồng
780 triệu,"Đường An Phú Tây, Xã Hưng Long, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","80 m² (5,0x16,0)",3 phòng,2 WC,1,Tây Nam,Tây Nam,Sổ hồng
"2,15 tỷ","Đường Liên Ấp 2-3-4, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","144 m² (4,0x18,0)",4 phòng,3 WC,N/A,N/A,N/A,Hợp đồng mua bán
"1,2 tỷ","Đường Trần Đại Nghĩa, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","120 m² (8,0x15,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"1,9 tỷ","Đường Hưng Long, Xã Hưng Long, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","83 m² (4,0x21,5)",3 phòng,2 WC,1,Đông Nam,Đông Nam,Sổ hồng
"15,8 tỷ","Đường 18, Xã Phong Phú, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",9 phòng,8 WC,3,N/A,Tây,Sổ đỏ
"5,3 tỷ","Đường Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,66 m²,N/A,N/A,N/A,N/A,Nam,Sổ đỏ
"1,05 tỷ","Đường Đoàn Nguyễn Tuấn, Xã Hưng Long, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","80 m² (5,0x16,0)",3 phòng,2 WC,1,Tây Nam,Tây Nam,Sổ hồng
"1,9 tỷ","567, Đường Quốc Lộ 50, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","42 m² (3,0x14,0)",2 phòng,2 WC,2,N/A,N/A,Giấy tờ hợp lệ
"1,1 tỷ","Đường Đoàn Nguyễn Tuấn, Xã Hưng Long, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","80 m² (5,0x16,0)",3 phòng,2 WC,1,Tây Nam,Tây Nam,Sổ hồng
"1,15 tỷ","Đường Đoàn Nguyễn Tuấn, Xã Tân Quý Tây, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","108 m² (5,0x21,6)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"8,3 tỷ","Đường Ấp 4, Xã Phong Phú, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","75 m² (5,0x15,0)",6 phòng,7 WC,N/A,Đông Nam,Nam,Sổ hồng
"1,2 tỷ","Đường Trần Đại Nghĩa, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","140 m² (10,0x14,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"1,1 tỷ","Đường Nguyễn Cửu Phú, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","86 m² (5,0x17,2)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
710 triệu,"Đường An Phú Tây, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
800 triệu,"Đường Vĩnh Lộc, Xã Vĩnh Lộc B, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,1 WC,1,Tây Bắc,Tây Bắc,Hợp đồng mua bán
"2,6 tỷ","C4, Đường Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","68,6 m² (5,3x13,0)",3 phòng,1 WC,2,N/A,N/A,Giấy tờ hợp lệ
"2,2 tỷ","Đường Quốc Lộ 50, Xã Đa Phước, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",3 phòng,2 WC,N/A,Nam,Nam,Sổ hồng
9 tỷ,"Huyện Bình Chánh, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"13,5 tỷ","1293, Đường Trần Văn Giàu, Xã Lê Minh Xuân, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"416 m² (9,1x53,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
40 tỷ,"Đường Vĩnh Lộc, Xã Phạm Văn Hai, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"900 m² (20,0x65,0)",N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"1,1 tỷ","Đường Trần Đại Nghĩa, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","96,5 m² (5,0x19,3)",3 phòng,2 WC,1,Tây Nam,Tây Nam,Sổ hồng
"1,2 tỷ","Đường số 5, Thị Trấn Tân Túc, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","63 m² (5,0x12,6)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường An Hạ, Xã Phạm Văn Hai, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"600 m² (10,0x60,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
10 tỷ,"117, 117, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"105 m² (7,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,8 tỷ","03, 03, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"75 m² (5,0x15,0)",3 phòng,3 WC,N/A,N/A,Tây,Sổ hồng
"1,25 tỷ","Đường Huỳnh Hữu Trí, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","80 m² (5,0x16,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"8,8 tỷ","1552, Đường Quốc Lộ 50, Xã Phong Phú, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"102,5 m² (4,0x40,0)",5 phòng,3 WC,1,Đông,Đông,Sổ hồng
865 triệu,"Đường Hoàng Phan Thái, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","100 m² (5,0x20,0)",3 phòng,3 WC,1,N/A,Đông Nam,Sổ hồng
795 triệu,"Đường 18B, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","100 m² (5,0x20,0)",3 phòng,3 WC,1,N/A,Đông Nam,Sổ hồng
"7,8 tỷ","Huyện Bình Chánh, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
750 triệu,"Đường Bùi Thanh Khiết, Thị Trấn Tân Túc, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"98 m² (5,0x19,9)",4 phòng,2 WC,1,N/A,N/A,Sổ hồng
"2,05 tỷ","Đường An Phú Tây, Xã An Phú Tây, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","120 m² (5,0x24,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"21,9 tỷ","Đường số 5, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM","Biệt thự, Villa","200 m² (10,0x20,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
9 tỷ,"Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"95 m² (5,0x19,0)",8 phòng,7 WC,4,Đông Bắc,Đông Bắc,Sổ hồng
38 tỷ,"1A10/1, Đường Trần Văn Giàu, Xã Phạm Văn Hai, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"900 m² (12,0x50,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
"2,4 tỷ","Đường Quách Điêu, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",4 phòng,2 WC,1,N/A,N/A,Giấy tờ hợp lệ
"1,32 tỷ","A1, Đường Quốc Lộ 50, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,6 tỷ","C6/26V, Đường Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","21 m² (3,0x7,0)",2 phòng,1 WC,2,Đông Nam,Đông Nam,Giấy tờ hợp lệ
"1,65 tỷ","Đường Huỳnh Bá Chánh, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","83 m² (5,0x16,6)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"1,1 tỷ","Đường Nguyễn Hữu Trí, Thị Trấn Tân Túc, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"96,5 m² (5,0x19,3)",2 phòng,2 WC,1,Tây Nam,Tây Nam,Sổ hồng
810 triệu,"Đường Đinh Đức Thiện, Xã Tân Kiên, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"85 m² (4,0x21,2)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"16,5 tỷ","61, Đường số 9, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"110 m² (5,0x22,0)",5 phòng,6 WC,3,N/A,Tây Bắc,Sổ hồng
"19,8 tỷ","35, Đường số 5, Xã Bình Hưng, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",6 phòng,8 WC,4,Tây,Tây,Sổ hồng
"1,15 tỷ","Đường Trịnh Như Khuê, Xã Bình Chánh, Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"120 m² (4,0x30,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"1,5 tỷ","Đường Liên Ấp 2-6, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,2 WC,1,N/A,N/A,Giấy tờ hợp lệ
"2,7 tỷ","D4/13A, Đường Kênh A, Xã Lê Minh Xuân, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ",208 m²,3 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"2,26 tỷ","Đường Vĩnh Lộc A, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"8,2 tỷ","Huyện Bình Chánh, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",5 phòng,5 WC,5,N/A,Đông Nam,Sổ hồng
"1,36 tỷ","Đường Vĩnh Lộc, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM","Nhà hẻm, ngõ",36 m²,2 phòng,2 WC,N/A,N/A,N/A,Hợp đồng mua bán
