Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
750 triệu,"Đường Thới Tam Thôn, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,119 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường Ấp Đông 3, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ",155 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,18 tỷ","Đường Nguyễn Ảnh Thủ, Xã Bà Điểm, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","33,6 m² (4,1x8,2)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,8 tỷ","N3 08, N3 08, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"90 m² (6,0x15,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"2,65 tỷ","Đường Tân Thới Nhì 8, Xã Tân Thới Nhì, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","85 m² (8,0x11,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
650 triệu,"Đường Phạm Thị Giây, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"19,99 tỷ","217, Đường Tân Xuân 2, Xã Tân Xuân, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,654 m²,3 phòng,6 WC,N/A,N/A,Đông Nam,Sổ hồng
"2,7 tỷ","N1, Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, TP.HCM","Biệt thự, Villa","120 m² (6,0x20,0)",3 phòng,4 WC,3,Đông Nam,Đông Nam,Sổ hồng
768 triệu,"Đường Trần Thị Bốc, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","80 m² (5,0x16,0)",2 phòng,1 WC,1,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Trần Văn Mười, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"130 m² (4,0x30,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
750 triệu,"Đường Bà Điểm 4, Xã Bà Điểm, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,52 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,69 tỷ","Đường Võ Thị Hồi, Xã Xuân Thới Đông, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
730 triệu,"Đường 107, Xã Bà Điểm, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,118 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"15,8 tỷ","Đường Nhị Bình 10, Xã Nhị Bình, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"617,3 m²",N/A,N/A,N/A,N/A,N/A,Sổ hồng
500 triệu,"Đường Tân Hiệp 41, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",2 phòng,2 WC,N/A,Đông,Nam,Sổ hồng
930 triệu,"Đường Tân Thới Nhì 1, Xã Tân Thới Nhì, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,108 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,9 tỷ","Đường Xuân Thới Sơn 30, Xã Xuân Thới Sơn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",2 phòng,1 WC,N/A,N/A,Bắc,Sổ hồng
990 triệu,"Đường Nguyễn Thị Tiểu, Xã Xuân Thới Đông, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"2,8 tỷ","146, Đường Phạm Thị Giây, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","91 m² (6,5x14,0)",2 phòng,1 WC,1,Tây,Tây,Sổ hồng
"2,2 tỷ","2/172A, Đường Trần Thị Bốc, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ",40 m²,1 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"1,5 tỷ","Đường Xuân Thới Thượng 4, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","125 m² (5,0x25,0)",1 phòng,1 WC,N/A,N/A,Đông,Giấy tờ khác
33 tỷ,"Đường Nhị Bình 16, Xã Nhị Bình, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"2.385 m² (29,0x80,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường Tân Hiệp 39, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM","Biệt thự, Villa","300 m² (12,0x25,0)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
900 triệu,"Đường Trịnh Thị Miếng, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
900 triệu,"Đường Tân Hiệp 16, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"4,78 tỷ","Đường Võ Thị Hồi, Xã Xuân Thới Sơn, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","102 m² (6,0x17,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Dương Công Khi, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP.HCM","Biệt thự, Villa","160 m² (10,1x17,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
700 triệu,"Đường Thới Tam Thôn 9, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
13 tỷ,"59/2/43, Đường Xuân Thới Thượng 59, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","253 m² (10,0x26,0)",8 phòng,10 WC,4,N/A,Tây,Sổ hồng
"14,9 tỷ","đường 16m, Đường Song Hành, Xã Trung Chánh, Huyện Hóc Môn, TP.HCM","Biệt thự, Villa","170 m² (6,0x30,0)",7 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
"8,4 tỷ","Đường Trần Văn Mười, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"150 m² (5,0x30,0)",6 phòng,5 WC,3,N/A,N/A,Sổ hồng
"1,68 tỷ","Đường Phan Văn Hớn, Xã Bà Điểm, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,42 tỷ","Đường Tân Hiệp 7, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,1 tỷ","Đường Tân Hiệp 30, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
14 tỷ,"Đường Xuân Thới Thượng 27, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","400 m² (10,0x40,0)",4 phòng,2 WC,N/A,Tây Nam,Tây Bắc,Sổ hồng
"2,48 tỷ","Đường Trần Văn Mười, Xã Xuân Thới Đông, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"85 m² (5,0x17,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Tân Hiệp 14, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM","Biệt thự, Villa","160 m² (10,0x16,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
2 tỷ,"Đường Liên Xã Thị Trấn - Tân Hiệp, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"4,1 tỷ","Đường Lê Thị Lơ, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","150 m² (10,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,5 tỷ","39, Đường Dương Công Khi, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","36 m² (4,0x9,0)",2 phòng,2 WC,2,N/A,N/A,Giấy tờ hợp lệ
7 tỷ,"16/1d, Đường Trần Thị Cát, Xã Bà Điểm, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"80,9 m² (6,0x14,0)",6 phòng,6 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
730 triệu,"Đường Trung Đông, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,84 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
680 triệu,"Đường Dương Công Khi, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
720 triệu,"Đường Lê Thị Lơ, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","89 m² (5,0x17,8)",2 phòng,1 WC,1,N/A,N/A,Sổ hồng
"2,15 tỷ","Đường Tân Hiệp 4, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"56 m² (3,6x18,0)",2 phòng,2 WC,1,N/A,N/A,Giấy tờ hợp lệ
750 triệu,"Đường Xuân Thới Thượng 2, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","25 m² (4,0x6,0)",N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"1,68 tỷ","101/2C Cách bưu điện Hóc Môn 700m Tân Hiệp 16, Đường Ấp 5, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","84 m² (3,0x14,0)",2 phòng,2 WC,2,Nam,Nam,Sổ hồng
"3,5 tỷ","54/3, Đường Nguyễn Thị Huê, Xã Bà Điểm, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,1,Tây Bắc,Tây Bắc,Sổ hồng
50 tỷ,"Đường Lê Văn Khương, Xã Đông Thạnh, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"1.200 m² (12,0x100,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,9 tỷ","Số 10 đường TK8, Số 10 đường TK8, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"9,9 tỷ","28/13 Tam Đông 1, Đường Tam Đông 1, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"282 m² (11,7x24,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
750 triệu,"Đường Tân Thới Nhì 9, Xã Tân Thới Nhì, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","95 m² (4,0x23,7)",2 phòng,1 WC,1,N/A,N/A,Sổ hồng
790 triệu,"Đường Tân Xuân 1, Xã Tân Xuân, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","81 m² (4,0x20,0)",2 phòng,1 WC,1,N/A,N/A,Sổ hồng
"1,55 tỷ","42/2 D5, Đường Phùng Thị Chuyện, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,1,Tây Bắc,Tây Bắc,Giấy tờ hợp lệ
"3,85 tỷ","3/22P, Đường Quốc Lộ 22, Xã Tân Xuân, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","125 m² (5,5x22,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
420 triệu,"Đường Đông Thạnh, Xã Đông Thạnh, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ",18 m²,N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"3,54 tỷ","4/6C, Đường Tân Xuân 4, Xã Tân Xuân, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","46,1 m² (4,0x11,5)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
117 tỷ,"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"14.500 m² (100,0x140,0)",6 phòng,8 WC,N/A,N/A,N/A,Sổ hồng
945 triệu,"Đường Phạm Thị Giây, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",2 phòng,1 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"1,98 tỷ","Đường Lê Văn Khương, Xã Đông Thạnh, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","95 m² (5,0x19,0)",2 phòng,1 WC,1,N/A,N/A,Giấy tờ hợp lệ
"3,68 tỷ","Đường Tân Hiệp 4, Xã Tân Xuân, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","75 m² (5,0x15,0)",3 phòng,2 WC,N/A,N/A,Đông,Sổ hồng
"1,78 tỷ","Đường Tỉnh Lộ 9, Xã Nhị Bình, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","136 m² (8,0x17,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường Tân Hiệp 39, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14 tỷ,"59, Đường Xuân Thới 2, Xã Xuân Thới Đông, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"300 m² (8,0x40,0)",3 phòng,3 WC,1,N/A,Đông Bắc,Sổ hồng
"1,2 tỷ","4/38A, Đường Quang Trung, Thị Trấn Hóc Môn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"25 m² (3,0x8,0)",N/A,N/A,N/A,N/A,N/A,Đang chờ sổ
780 triệu,"Đường Tân Xuân 6, Xã Tân Xuân, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","65 m² (4,0x16,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
22 tỷ,"Đường Tô Ký, Xã Trung Chánh, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"225 m² (6,0x37,0)",3 phòng,3 WC,N/A,N/A,Đông Nam,Sổ hồng
"1,32 tỷ","Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"109 m² (5,0x21,0)",4 phòng,4 WC,1,Tây,Tây,Sổ hồng
930 triệu,"Đường Lý Thường Kiệt, Thị Trấn Hóc Môn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,100 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,65 tỷ","10/12B , Đường Đặng Thúc Vịnh, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","55 m² (3,5x15,0)",2 phòng,2 WC,2,Đông Bắc,Tây Bắc,Hợp đồng mua bán
"4,5 tỷ","37/7, Đường Trung Lân 6, Xã Bà Điểm, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","138 m² (6,0x23,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,9 tỷ","Đường Ấp 7, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","156 m² (5,0x33,0)",4 phòng,3 WC,1,Bắc,Bắc,Sổ hồng
"14,8 tỷ","Đường Xuân Thới 2, Xã Xuân Thới Đông, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"480 m² (12,0x40,0)",1 phòng,1 WC,N/A,Đông Bắc,Đông Bắc,Sổ đỏ
51 tỷ,"71, Đường Nguyễn Thị Thảnh, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM","Biệt thự, Villa","1.583 m² (30,2x52,5)",5 phòng,N/A,1,N/A,N/A,Sổ hồng
950 triệu,"Đường Xuân Thới Thượng 7, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","104 m² (5,0x20,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"11,5 tỷ","8/3B, Đường Bà Điểm 2, Xã Bà Điểm, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"400 m² (10,0x40,0)",N/A,N/A,1,Tây Nam,Tây Nam,Sổ hồng
950 triệu,"Đường Huỳnh Thị Mài, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,112 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
21 tỷ,"Đường Tân Xuân 2, Xã Tân Xuân, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,654 m²,3 phòng,6 WC,1,N/A,Đông Nam,Sổ hồng
"7,2 tỷ","Đường Phan Văn Hớn, Xã Bà Điểm, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"125 m² (5,0x25,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
"1,75 tỷ","Ấp Tây Lân, Đường Phan Văn Hớn, Xã Bà Điểm, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Trần Văn Mười, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"4,79 tỷ","Đường Võ Thị Hồi, Xã Xuân Thới Sơn, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","96 m² (6,0x16,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"6,3 tỷ","4E, Đường Xuân Thới Thượng 30, Xã Xuân Thới Thượng, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"173,5 m² (5,0x34,5)",N/A,N/A,3,N/A,Tây,Sổ hồng
9 tỷ,"620/33, Đường Quốc Lộ 22, Xã Trung Chánh, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","120 m² (6,0x20,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"4,2 tỷ","Đường Võ Thị Hồi, Xã Xuân Thới Đông, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","8.080 m² (4,0x20,0)",2 phòng,1 WC,N/A,Tây,Tây,Sổ hồng
740 triệu,"Đường Tân Hiệp 10, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","108 m² (5,0x22,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
920 triệu,"Đường Tân Thới Nhì 12, Xã Tân Thới Nhì, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"108 m² (5,0x21,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"1,65 tỷ","Đường Dương Công Khi, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"210 m² (7,0x30,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"8,9 tỷ","Đường Song Hành, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","217,9 m² (10,0x21,8)",3 phòng,3 WC,2,N/A,Đông Nam,Sổ hồng
"1,25 tỷ","Đường Ấp Chánh 1, Xã Trung Chánh, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",2 phòng,2 WC,N/A,Nam,Đông,Sổ hồng
"1,4 tỷ","Đường Thới Tam Thôn 16C, Xã Thới Tam Thôn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,"114 m² (7,0x20,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
780 triệu,"Đường Lý Thường Kiệt, Thị Trấn Hóc Môn, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,120 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
21 tỷ,"Đường Tân Xuân 2, Xã Tân Xuân, Huyện Hóc Môn, TP.HCM",Nhà mặt tiền,654 m²,3 phòng,6 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"8,8 tỷ","Đường Ấp Tân Hòa, Xã Tân Hiệp, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","768 m² (12,0x45,0)",4 phòng,4 WC,N/A,N/A,Tây Bắc,Sổ hồng
"1,13 tỷ","Đường Tiền Lân 11, Xã Bà Điểm, Huyện Hóc Môn, TP.HCM","Nhà hẻm, ngõ","120 m² (6,0x20,0)",4 phòng,1 WC,1,N/A,N/A,Sổ hồng
