Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"1,4 tỷ","Cầu rạch tôm , Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","25 m² (5,0x5,0)",2 phòng,3 WC,2,Tây Bắc,Tây Nam,Giấy tờ hợp lệ
980 triệu,"226, Đường Nguyễn Bình, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","31 m² (4,5x7,0)",2 phòng,1 WC,1,Tây Bắc,Đông Bắc,Giấy tờ hợp lệ
"3,2 tỷ","1419, Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","121 m² (5,0x24,0)",6 phòng,6 WC,1,Đông Nam,Đông Bắc,Sổ hồng
"2,95 tỷ","16/8, Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"11,5 tỷ","Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,5 WC,N/A,Nam,Nam,Sổ hồng
"4,2 tỷ","590, Đường Nguyễn Văn Tạo, Xã Long Thới, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","86 m² (4,0x21,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"1,79 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","30 m² (3,4x9,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,12 tỷ","Đường Nguyễn Bình, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","38 m² (3,2x12,0)",2 phòng,2 WC,2,N/A,N/A,Giấy tờ hợp lệ
"2,2 tỷ","1979, Đường Huỳnh Thị Đồng, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"26 m² (3,2x8,0)",4 phòng,3 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"3,19 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","36 m² (3,0x12,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"1,2 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","22 m² (3,2x7,0)",2 phòng,2 WC,2,N/A,N/A,Giấy tờ hợp lệ
"1,55 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","21 m² (3,0x7,0)",2 phòng,2 WC,4,N/A,N/A,Sổ hồng
"9,8 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"90 m² (5,0x18,0)",5 phòng,6 WC,N/A,Đông,Đông,Sổ hồng
"1,8 tỷ","Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,9 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","82,5 m² (5,5x15,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","81 m² (6,0x13,5)",4 phòng,5 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
"5,95 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","156 m² (4,0x13,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"80 m² (6,0x13,5)",4 phòng,4 WC,3,N/A,Tây Bắc,Sổ hồng
"3,55 tỷ","1942, Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ",60 m²,3 phòng,2 WC,2,Nam,Nam,Sổ hồng
4 tỷ,"Đường Nguyễn Văn Tạo, Xã Long Thới, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","88 m² (4,0x22,0)",4 phòng,4 WC,3,N/A,Đông Nam,Sổ hồng
"1,98 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"32 m² (4,0x8,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
"1,45 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","22 m² (3,2x7,0)",2 phòng,1 WC,2,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","36 m² (3,0x12,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"1,28 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",2 phòng,3 WC,3,N/A,N/A,Giấy tờ hợp lệ
"1,05 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","25 m² (3,2x8,0)",2 phòng,2 WC,2,N/A,N/A,Giấy tờ hợp lệ
"7,5 tỷ","19, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"98 m² (6,0x14,0)",2 phòng,1 WC,1,N/A,N/A,Sổ hồng
"5,95 tỷ","Đường Đào Tông Nguyên, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","83 m² (6,4x13,0)",4 phòng,5 WC,4,Tây,Tây,Sổ hồng
15 tỷ,"Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"168 m² (10,0x20,0)",5 phòng,4 WC,3,N/A,N/A,Sổ đỏ
"2,19 tỷ","1982, Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","27 m² (3,5x8,0)",4 phòng,3 WC,3,Đông,Đông,Sổ hồng
"1,45 tỷ","2266/3, Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",2 phòng,2 WC,2,Đông,Đông,Giấy tờ khác
15 tỷ,"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"210 m² (6,0x37,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"276 m² (10,0x27,6)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
11 tỷ,"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"160 m² (8,0x20,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Huỳnh Thị Đồng, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"75 m² (4,5x16,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"3,1 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","116 m² (7,8x15,0)",3 phòng,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"4,9 tỷ","1716, Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","144 m² (5,0x28,0)",4 phòng,2 WC,1,Đông,N/A,Sổ hồng
"2,45 tỷ","2129, Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"30 m² (3,3x9,5)",N/A,N/A,3,Tây Bắc,Tây Bắc,Sổ hồng
"23,8 tỷ","Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Biệt thự, Villa","250 m² (10,0x25,0)",6 phòng,7 WC,2,N/A,N/A,Sổ hồng
"4,9 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","83 m² (5,5x15,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,2 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","79,8 m² (3,8x21,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ",287 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,18 tỷ","2174/29, Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","27 m² (3,0x9,0)",2 phòng,2 WC,2,N/A,N/A,Đang chờ sổ
"8,3 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","80 m² (6,0x14,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
900 triệu,"Đường Bờ Tây, Xã Phước Lộc, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","24,5 m² (3,5x7,0)",2 phòng,1 WC,N/A,Bắc,Bắc,Giấy tờ hợp lệ
"4,65 tỷ","Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"214,4 m² (11,0x20,0)",4 phòng,4 WC,1,N/A,N/A,Sổ hồng
"6,1 tỷ","71/45/, Đường Đào Tông Nguyên, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",4 phòng,3 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"22,5 tỷ","Đường Phạm Hữu Lầu, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Biệt thự, Villa","153 m² (9,0x17,0)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
"10,6 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Biệt thự, Villa","144 m² (6,0x25,0)",5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"95 m² (5,0x19,0)",5 phòng,6 WC,N/A,N/A,Tây,Sổ hồng
"5,9 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,5 WC,4,N/A,Đông Nam,Sổ hồng
10 tỷ,"Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","162 m² (6,0x27,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"110 m² (5,0x22,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"1,5 tỷ","Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","35 m² (4,0x8,5)",2 phòng,2 WC,1,Nam,N/A,Sổ hồng
150 triệu,"Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","70 m² (4,0x8,7)",2 phòng,2 WC,1,Tây,N/A,Sổ hồng
"1,36 tỷ","2855, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","22,4 m² (3,2x7,0)",3 phòng,2 WC,2,N/A,Đông Nam,Sổ hồng
"4,59 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"45 m² (3,3x14,0)",5 phòng,5 WC,N/A,N/A,Tây Bắc,Sổ hồng
"2,2 tỷ","96/5/28/24/4, Đường Đào Tông Nguyên, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"7,5 tỷ","Đường Huỳnh Thị Đồng, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"52 m² (4,0x13,0)",5 phòng,4 WC,N/A,N/A,Đông Bắc,Sổ hồng
"6,5 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"85 m² (6,0x14,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Đào Sư Tích, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"85 m² (6,3x13,5)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"5,69 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,101 m²,4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"9,2 tỷ","Đường Đào Tông Nguyên, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","91 m² (6,0x16,0)",5 phòng,4 WC,4,N/A,Tây,Sổ đỏ
"13,9 tỷ","Huyện Nhà Bè, TP.HCM","Biệt thự, Villa","100 m² (5,0x20,0)",5 phòng,6 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"8,5 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"85 m² (5,0x17,0)",4 phòng,5 WC,N/A,Nam,Nam,Sổ hồng
5 tỷ,"Đường Nguyễn Bình, Xã Nhơn Đức, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"110 m² (11,0x11,0)",3 phòng,4 WC,2,Tây Bắc,N/A,Sổ hồng
"1,3 tỷ","Đường Nguyễn Bình, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","18 m² (3,0x6,0)",2 phòng,2 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"4,7 tỷ","76/35/2/3A, Đường Dương Cát Lợi, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","53 m² (4,0x14,0)",2 phòng,2 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
"4,5 tỷ","2581/42, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",2 phòng,2 WC,1,Tây,Tây,Sổ hồng
10 tỷ,"1221, Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"168 m² (6,0x23,0)",4 phòng,5 WC,3,Bắc,Bắc,Sổ hồng
13 tỷ,"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Biệt thự, Villa","96,8 m² (5,5x17,6)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","102 m² (8,0x12,7)",8 phòng,6 WC,4,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Biệt thự, Villa","95 m² (5,0x19,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
100 triệu,"Đường Nguyễn Bình, Xã Nhơn Đức, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","105 m² (5,0x21,0)",6 phòng,6 WC,3,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"80 m² (5,0x16,0)",5 phòng,5 WC,N/A,Nam,Nam,Sổ hồng
"3,2 tỷ","Đường số 11, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ",80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,1 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",4 phòng,3 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
"7,2 tỷ","Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"85 m² (5,0x17,0)",4 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"11,5 tỷ","Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",4 phòng,5 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"3,3 tỷ","Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","116 m² (7,8x15,0)",3 phòng,1 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"6,85 tỷ","2295/90/39, 2295/90/39, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"51 m² (5,0x11,0)",4 phòng,5 WC,4,Đông Bắc,N/A,Sổ hồng
"1,69 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","25 m² (5,0x5,0)",2 phòng,3 WC,N/A,N/A,Đông,Hợp đồng mua bán
"3,6 tỷ","Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ",84 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,8 tỷ","Đường Dương Cát Lợi, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"6,3 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","64 m² (5,0x13,0)",4 phòng,5 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"17,8 tỷ","Đường Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TP.HCM",Nhà mặt tiền,"200 m² (8,0x28,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
"12,95 tỷ","131, 131, Huyện Nhà Bè, TP.HCM","Biệt thự, Villa","105,6 m² (6,0x17,6)",4 phòng,4 WC,N/A,N/A,Nam,Sổ hồng
"1,5 tỷ","Đường Đào Tông Nguyên, Xã Phú Xuân, Huyện Nhà Bè, TP.HCM","Nhà hẻm, ngõ","145,6 m² (3,0x8,0)",1 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
