Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
500 triệu,"Đường Lê Tấn Bê, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","36 m² (4,0x9,0)",1 phòng,1 WC,N/A,N/A,N/A,Hợp đồng mua bán
"6,9 tỷ","Đường số 2, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
"4,65 tỷ","Đường số 10, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"68 m² (4,0x17,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"4,32 tỷ","180/2A, Đường Miếu Bình Đông, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
34 tỷ,"Đường 12, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Biệt thự, Villa","500 m² (20,0x25,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"1,28 tỷ","Đường Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"5,95 tỷ","Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",3 phòng,N/A,4,N/A,N/A,Sổ hồng
"1,75 tỷ","Đường Liên Khu 5-6, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","30 m² (4,0x8,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,35 tỷ","Đường Phan Anh, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","61 m² (5,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,45 tỷ","Đường số 9, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","58 m² (4,0x14,5)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"3,55 tỷ","Đường số 12, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Lê Ngung, Phường Tân Tạo A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",2 phòng,2 WC,N/A,Đông Bắc,Đông Bắc,Hợp đồng mua bán
"8,5 tỷ","Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"120 m² (8,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
12 tỷ,"Đường Lê Cơ, Phường An Lạc, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"122 m² (4,3x28,0)",3 phòng,2 WC,1,N/A,Tây Nam,Sổ hồng
5 tỷ,"26/24, Đường Võ Văn Vân, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","220 m² (4,0x23,0)",5 phòng,4 WC,4,N/A,N/A,Sổ hồng
"6,8 tỷ","1/, Đường Liên Khu 16-18, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","96 m² (4,0x24,0)",6 phòng,3 WC,2,Bắc,Bắc,Sổ hồng
"2,68 tỷ","Đường Liên Khu 4-5, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","54 m² (4,5x12,0)",2 phòng,2 WC,N/A,Nam,Nam,Sổ hồng
"3,5 tỷ","Đường số 4, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","43 m² (3,0x14,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
350 tỷ,"307-309, Đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",Nhà mặt tiền,2.056 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường 26/3, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","130,4 m² (8,0x16,5)",3 phòng,8 WC,3,Đông Bắc,Đông Bắc,Sổ hồng
850 triệu,"Đường Nguyễn Cửu Phú, Phường Tân Tạo A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"70 m² (5,0x14,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"1,85 tỷ","Đường Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"6,3 tỷ","152/, Đường Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,5)",6 phòng,7 WC,3,N/A,Tây,Sổ hồng
"4,25 tỷ","Đường Kênh Mương Lệ, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","96 m² (4,0x12,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,15 tỷ","Đường 26/3, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","17 m² (3,1x5,5)",1 phòng,1 WC,1,N/A,N/A,Sổ hồng
"7,9 tỷ","50, Đường Nguyễn Quý Yêm, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",4 phòng,4 WC,4,Tây Bắc,Tây Bắc,Sổ hồng
"5,4 tỷ","Đường An Dương Vương, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,2 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
9 tỷ,"276, Đường số 8, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,35 tỷ","Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","160 m² (4,0x20,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,85 tỷ","Đường số 8B, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"56 m² (4,0x14,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,35 tỷ","Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,1 tỷ","Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
49 tỷ,"Đường số 1, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"562 m² (29,0x20,0)",N/A,N/A,N/A,N/A,Tây Nam,Sổ hồng
"8,2 tỷ","Đường 38, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"68 m² (4,5x15,0)",4 phòng,4 WC,N/A,Đông,Đông,Sổ hồng
"3,9 tỷ","1, Đường Quốc Lộ 1A, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","28 m² (3,5x8,0)",5 phòng,3 WC,5,N/A,N/A,Sổ hồng
"2,53 tỷ","Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","54 m² (4,5x12,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"3,8 tỷ","Đường Kênh Nước Đen, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"7,2 tỷ","Đường An Dương Vương, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","66 m² (5,5x12,0)",4 phòng,5 WC,N/A,N/A,Đông Nam,Sổ hồng
"2,8 tỷ","Đường Võ Trần Chí, Phường Tân Tạo A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ",70 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,55 tỷ","Đường số 12, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x5,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"9,9 tỷ","Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM","Biệt thự, Villa","100 m² (5,0x20,0)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"11,7 tỷ","Đường 7A, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",5 phòng,4 WC,4,Bắc,Bắc,Sổ hồng
"5,75 tỷ","600, Đường Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"3,55 tỷ","Đường số 4, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"3,64 tỷ","Đường số 4, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường 4C, Phường An Lạc A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"1,78 tỷ","Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","35 m² (3,5x10,0)",2 phòng,2 WC,N/A,Đông,Đông,Sổ hồng
"2,37 tỷ","Đường số 4, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","24 m² (3,0x8,0)",2 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
29 tỷ,"Đường Ấp Chiến Lược, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Biệt thự, Villa","230 m² (8,0x28,8)",5 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"4,7 tỷ","490, Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
"9,39 tỷ","72, Đường số 47, Phường Tân Tạo, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"81 m² (4,5x18,0)",4 phòng,4 WC,3,Nam,Nam,Sổ hồng
"12,8 tỷ","Đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"110 m² (4,0x36,0)",2 phòng,2 WC,1,Tây,Tây,Sổ đỏ
"35,5 tỷ","Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM","Biệt thự, Villa","300 m² (12,0x25,0)",5 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"2,53 tỷ","133/31, Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","54 m² (4,5x12,0)",2 phòng,2 WC,1,Nam,Nam,Sổ hồng
"5,5 tỷ","Đường Liên Khu 4-5, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,35 tỷ","Đường số 3, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","55 m² (3,2x13,0)",1 phòng,1 WC,N/A,N/A,Nam,Sổ hồng
"4,5 tỷ","Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"6,5 tỷ","Quận Bình Tân, TP.HCM",Nhà mặt tiền,"80 m² (5,0x16,0)",4 phòng,3 WC,1,N/A,N/A,Sổ hồng
"1,6 tỷ","Đường số 2, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ",58 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,75 tỷ","Đường Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","18 m² (3,0x6,0)",N/A,1 WC,2,Bắc,Bắc,Sổ hồng
"6,95 tỷ","Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","54,1 m² (4,0x13,5)",6 phòng,6 WC,5,N/A,Tây Bắc,Sổ hồng
"2,53 tỷ","133, Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","54 m² (4,5x12,0)",2 phòng,2 WC,1,Nam,Nam,Sổ hồng
"11,8 tỷ","Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"126 m² (5,3x24,0)",2 phòng,2 WC,1,Tây Nam,Tây Nam,Sổ đỏ
"22,9 tỷ","Đường SỐ 22, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"165 m² (10,3x16,0)",6 phòng,5 WC,4,N/A,N/A,Sổ hồng
"5,5 tỷ","52, Đường Khiếu Năng Tĩnh, Phường An Lạc A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",5 phòng,3 WC,4,Tây,Tây,Sổ hồng
"7,5 tỷ","42/11a, Đường Trần Đại Nghĩa, Phường Tân Tạo A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","143,3 m²",2 phòng,2 WC,N/A,N/A,Đông,Sổ hồng
"2,55 tỷ","Đường Liên Khu 4-5, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","50 m² (4,5x11,3)",2 phòng,2 WC,N/A,Nam,Nam,Sổ hồng
"2,58 tỷ","Đường Liên Khu 45, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","54 m² (4,5x12,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Kinh Dương Vương, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","63 m² (4,5x14,0)",N/A,N/A,N/A,N/A,Bắc,Sổ hồng
"4,2 tỷ","Đường Tây Lân, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ",100 m²,5 phòng,5 WC,N/A,N/A,N/A,Sổ đỏ
6 tỷ,"Đường Lê Thành, Phường An Lạc, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"70,2 m² (4,5x15,5)",3 phòng,N/A,2,N/A,N/A,Sổ hồng
"2,6 tỷ","Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",4 phòng,3 WC,4,N/A,N/A,Sổ hồng
"2,53 tỷ","Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ",60 m²,2 phòng,2 WC,N/A,N/A,Nam,Sổ hồng
6 tỷ,"Đường Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","100 m² (4,0x25,0)",4 phòng,5 WC,2,N/A,Đông Bắc,Sổ hồng
"6,1 tỷ","173/, Đường Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,3 tỷ","Đường 12, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"40 m² (4,0x10,0)",2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
11 tỷ,"Đường số 49, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"81 m² (4,5x18,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
54 triệu,"Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ",64 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"5,95 tỷ","Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ",72 m²,4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x14,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"1,7 tỷ","Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","35 m² (3,5x10,0)",2 phòng,2 WC,N/A,Nam,Nam,Sổ hồng
960 triệu,"Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"4,65 tỷ","Đường Bùi Tư Toàn, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","65 m² (4,0x16,0)",2 phòng,2 WC,1,Tây Bắc,Tây Bắc,Sổ hồng
"4,98 tỷ","Đường Lê Cơ, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",4 phòng,3 WC,2,N/A,Tây,Sổ hồng
"4,29 tỷ","19, Đường Liên Khu 2-10, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",1 phòng,1 WC,N/A,Tây Bắc,Tây Bắc,Sổ hồng
"7,5 tỷ","Đường Phạm Đăng Giảng, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","113,5 m² (4,1x28,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"4,6 tỷ","Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,85 tỷ","130/41B, Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","24 m² (4,0x6,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"25,8 tỷ","Đường 1B, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"312 m² (16,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Liên Khu 4-5, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","54 m² (4,5x12,0)",2 phòng,2 WC,N/A,Nam,Nam,Sổ hồng
"6,2 tỷ","Đường số 1, Phường An Lạc, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"56 m² (4,0x14,0)",3 phòng,2 WC,1,N/A,Đông Bắc,Sổ hồng
"2,43 tỷ","Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"4,98 tỷ","Đường Lê Cơ, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"7,2 tỷ","453/, Đường Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","67,5 m² (5,0x13,5)",4 phòng,4 WC,4,Đông,Đông,Sổ hồng
"1,75 tỷ","Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,32 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,8 tỷ","Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",2 phòng,2 WC,N/A,Nam,Nam,Sổ hồng
5 tỷ,"Quận Bình Tân, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","120 m² (6,0x20,0)",6 phòng,4 WC,N/A,N/A,N/A,Sổ đỏ
"7,5 tỷ","Đường số 7, Phường An Lạc, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"56 m² (4,0x14,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"10,7 tỷ","Đường số 2, Phường An Lạc, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"91 m² (4,6x20,0)",10 phòng,8 WC,N/A,N/A,N/A,Sổ đỏ
28 tỷ,"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"546 m² (9,0x62,0)",2 phòng,N/A,N/A,N/A,N/A,Sổ đỏ
"12,5 tỷ","Đường số 19, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"90 m² (4,5x20,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ đỏ
"9,6 tỷ","Đường 23, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ đỏ
"5,35 tỷ","Đường Phùng Tá Chu, Phường An Lạc A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"42 m² (3,6x12,0)",2 phòng,2 WC,N/A,Đông,Đông,Sổ hồng
25 tỷ,"Đường Trần Văn Giàu, Phường Tân Tạo A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"770 m² (14,0x55,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"2,05 tỷ","Đường Nguyễn Cửu Phú, Phường Tân Tạo A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","70 m² (5,0x14,0)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"5,9 tỷ","Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"2,32 tỷ","Đường Tỉnh Lộ 10, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",Nhà mặt tiền,40 m²,2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"1,65 tỷ","Đường Nguyễn Triệu Luật, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","30 m² (4,5x6,5)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"3,95 tỷ","31/, Đường Nguyễn Triệu Luật, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","44,6 m² (5,0x9,0)",3 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ hồng
27 tỷ,"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","558 m² (9,0x62,0)",2 phòng,2 WC,N/A,Tây,Tây,Sổ hồng
"6,2 tỷ","Đường Quốc Lộ 1A, Phường Bình Hưng Hòa B, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,3)",5 phòng,5 WC,5,N/A,Đông Nam,Sổ hồng
11 tỷ,"Đường Lê Cơ, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","138 m² (8,0x17,0)",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"1,68 tỷ","Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","30 m² (3,0x10,0)",2 phòng,2 WC,1,Nam,Nam,Sổ hồng
24 tỷ,"Đường số 4, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"132 m² (6,0x22,0)",7 phòng,4 WC,N/A,N/A,N/A,Sổ đỏ
15 tỷ,"Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"84 m² (4,0x21,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"14,5 tỷ","Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"126 m² (66,0x21,0)",4 phòng,N/A,N/A,N/A,N/A,Sổ đỏ
"8,3 tỷ","Đường Liên Khu 16-18, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"72 m² (4,0x18,0)",4 phòng,4 WC,3,Đông,Đông,Sổ hồng
"2,1 tỷ","Đường Gò Xoài, Phường Bình Trị Đông A, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","30 m² (3,5x8,5)",2 phòng,2 WC,1,Tây,Tây,Sổ hồng
"4,2 tỷ","Đường 2D, Phường An Lạc, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"50 m² (5,0x10,0)",2 phòng,3 WC,2,N/A,Tây,Sổ hồng
"9,3 tỷ","Đường 21A, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"90 m² (4,0x22,5)",4 phòng,5 WC,3,Bắc,Bắc,Sổ hồng
19 tỷ,"Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"90 m² (4,5x20,0)",6 phòng,6 WC,N/A,N/A,N/A,Sổ đỏ
3 tỷ,"297/30/6, Đường Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"8,6 tỷ","44, Đường 14, Phường Bình Hưng Hòa A, Quận Bình Tân, TP.HCM",Nhà mặt tiền,"75,8 m² (4,0x18,8)",N/A,N/A,1,N/A,N/A,Sổ hồng
"4,8 tỷ","Đường Bùi Tư Toàn, Phường An Lạc, Quận Bình Tân, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
