Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"7,95 tỷ","Đường Nguyễn Văn Dung, Phường 6, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"5,05 tỷ","184/9, Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",2 phòng,2 WC,1,N/A,Đông Bắc,Sổ hồng
"9,9 tỷ","237/, Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"64 m² (4,0x16,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"2,65 tỷ","891/41, Đường Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","18 m² (3,0x6,0)",1 phòng,2 WC,2,N/A,Tây,Sổ hồng
"9,85 tỷ","903, Đường Quang Trung, Phường 14, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"66 m² (3,0x22,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,39 tỷ","160, Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",5 phòng,5 WC,5,N/A,Bắc,Sổ hồng
"8,5 tỷ","129/2B, Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"56 m² (4,2x14,0)",5 phòng,3 WC,4,N/A,Đông Bắc,Sổ hồng
"23,2 tỷ","296, Đường Dương Quảng Hàm, Phường 6, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"100 m² (5,0x20,0)",2 phòng,2 WC,N/A,N/A,Tây Nam,Sổ hồng
"3,7 tỷ","Đường Quang Trung, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40 m² (5,0x8,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"8,2 tỷ","55/40, Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"80 m² (3,6x22,0)",3 phòng,2 WC,1,N/A,Đông Nam,Sổ hồng
"10,5 tỷ","68, Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","70 m² (4,0x18,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"15,5 tỷ","Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, TP.HCM","Biệt thự, Villa",151 m²,5 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,55 tỷ","Đường Quang trung, Phường 10, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,20 m²,2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"2,39 tỷ","499/6, Đường Quang trung, Phường 10, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"18 m² (3,0x6,0)",1 phòng,2 WC,1,Tây Bắc,Tây Bắc,Sổ hồng
"9,3 tỷ","Đường Thiên Hộ Dương, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","58 m² (4,3x13,5)",7 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"4,4 tỷ","Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",49 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"2,9 tỷ","417/69/72, Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"27,5 tỷ","Đường Lê văn Thọ, Phường 10, Quận Gò Vấp, TP.HCM","Biệt thự, Villa","204 m² (12,0x17,0)",6 phòng,8 WC,5,N/A,N/A,Sổ hồng
"13,9 tỷ","Đường số 8, Phường 11, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"80,4 m² (4,0x20,5)",8 phòng,7 WC,6,Tây Nam,Tây Nam,Sổ hồng
"2,9 tỷ","Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,54 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,8 tỷ","103/6/1, Đường số 2, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","58 m² (5,2x11,5)",2 phòng,1 WC,1,N/A,Đông Bắc,Sổ hồng
"10,5 tỷ","383, Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",4 phòng,5 WC,3,N/A,Đông Nam,Sổ hồng
"8,9 tỷ","Đường Nguyễn Thái Sơn, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","81 m² (4,5x18,0)",9 phòng,9 WC,N/A,N/A,Đông Bắc,Sổ hồng
"2,65 tỷ","Đường Thống Nhất, Phường 16, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
12 tỷ,"Đường số 9, Phường 16, Quận Gò Vấp, TP.HCM","Biệt thự, Villa",150 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,99 tỷ","Đường số 2, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","67 m² (5,4x12,2)",2 phòng,2 WC,N/A,N/A,N/A,Sổ đỏ
"6,5 tỷ","Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"3,58 tỷ","Đường Quang Trung, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",1 phòng,3 WC,3,N/A,N/A,Sổ hồng
"8,7 tỷ","790, Đường Quang Trung, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","92,8 m² (6,0x13,5)",5 phòng,3 WC,3,Tây,Tây,Sổ hồng
"6,5 tỷ","15, Đường Nguyên Hồng, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",77 m²,3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"7,7 tỷ","Đường Lê văn Thọ, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","58,5 m² (4,4x13,4)",4 phòng,5 WC,4,N/A,Tây,Sổ hồng
"9,5 tỷ","163/8, Đường Nguyễn Văn Khối, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","66,2 m² (4,7x14,2)",4 phòng,5 WC,5,Đông Nam,Đông Nam,Sổ hồng
"5,1 tỷ","Đường Lê Quang Định, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"27,5 tỷ","Đường Lê văn Thọ, Phường 10, Quận Gò Vấp, TP.HCM","Biệt thự, Villa","204 m² (12,0x17,0)",6 phòng,7 WC,5,N/A,N/A,Sổ hồng
"4,9 tỷ","160/34/13, Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40,5 m² (4,5x9,0)",3 phòng,3 WC,3,Tây Bắc,Tây Bắc,Sổ hồng
"5,35 tỷ","Đường Lý Thường Kiệt, Phường 4, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,27 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
18 tỷ,"468/, Đường Phan Văn Trị, Phường 7, Quận Gò Vấp, TP.HCM","Biệt thự, Villa","132 m² (8,0x17,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Lê văn Thọ, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,41 tỷ","Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","52 m² (5,0x10,4)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"6,2 tỷ","165/57/10, Đường 28, Phường 6, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","58,7 m² (4,0x15,0)",3 phòng,2 WC,1,N/A,Đông Nam,Sổ hồng
"4,68 tỷ","Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x12,0)",2 phòng,2 WC,2,N/A,Đông Nam,Sổ hồng
"16,8 tỷ","Đường Phạm Văn Bạch, Phường 12, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,150 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,15 tỷ","Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","43 m² (4,3x10,0)",4 phòng,3 WC,5,N/A,Đông Bắc,Sổ hồng
10 tỷ,"Đường quang trung, Phường 8, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"110 m² (5,5x20,0)",5 phòng,7 WC,7,N/A,N/A,Sổ hồng
"7,4 tỷ","Đường Nguyễn Thái Sơn, Phường 3, Quận Gò Vấp, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"5,5 tỷ","153, Đường Lê văn Thọ, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50 m² (9,0x6,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"13,5 tỷ","1B, Đường Nguyễn Thái Sơn, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"79 m² (5,0x18,0)",6 phòng,7 WC,3,N/A,Tây,Sổ hồng
"4,5 tỷ","Đường số 7, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","23,9 m² (4,3x5,6)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,5 tỷ","15/, Đường số 9, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","42 m² (4,3x10,5)",3 phòng,4 WC,4,N/A,Đông Nam,Sổ hồng
"1,49 tỷ","Đường Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","39,6 m² (4,4x9,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,7 tỷ","122, Đường Phạm Văn Đồng, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"48 m² (8,0x6,0)",2 phòng,2 WC,N/A,N/A,Tây Bắc,Sổ hồng
"13,6 tỷ","Đường số 3, Phường 9, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"58 m² (4,0x15,0)",4 phòng,5 WC,N/A,Nam,Nam,Sổ hồng
"18,2 tỷ","Đường nguyễn văn khối, Phường 9, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","150 m² (5,0x20,0)",17 phòng,17 WC,5,N/A,N/A,Sổ hồng
"4,9 tỷ","Đường Phan Văn Trị, Phường 10, Quận Gò Vấp, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,02 tỷ","Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"4,95 tỷ","Đường Lý Thường Kiệt, Phường 4, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40 m² (3,4x12,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"10,5 tỷ","41/33/7, Đường Nguyễn Oanh, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",5 phòng,5 WC,3,N/A,Tây,Sổ hồng
"18,5 tỷ","Đường Lê Đức Thọ, Phường 7, Quận Gò Vấp, TP.HCM","Biệt thự, Villa",107 m²,6 phòng,7 WC,N/A,N/A,N/A,Sổ hồng
"6,75 tỷ","Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","76 m² (4,0x19,0)",3 phòng,3 WC,3,N/A,Đông,Sổ hồng
"7,9 tỷ","Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",56 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"13,9 tỷ","Đường Trần Bá Giao, Phường 6, Quận Gò Vấp, TP.HCM","Biệt thự, Villa",120 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,7 tỷ","1005/, Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"54 m² (4,0x14,0)",4 phòng,5 WC,3,N/A,Đông Nam,Sổ hồng
"6,86 tỷ","220, Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,3,N/A,Tây Nam,Sổ đỏ
"2,95 tỷ","Đường Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",52 m²,4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
25 tỷ,"162/34, Đường Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, TP.HCM","Biệt thự, Villa","370 m² (15,0x25,0)",N/A,N/A,N/A,N/A,N/A,Giấy tờ khác
145 tỷ,"Đường Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"6,98 tỷ","Đường phan huy ích, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50,6 m² (6,3x8,0)",4 phòng,3 WC,N/A,N/A,Bắc,Sổ hồng
6 tỷ,"Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","72 m² (3,9x18,5)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,5 tỷ","192, Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",52 m²,4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"6,98 tỷ","80/38, Đường số 3, Phường 9, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","36 m² (4,2x9,0)",3 phòng,3 WC,3,N/A,Tây,Sổ hồng
"8,5 tỷ","Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","111 m² (5,2x22,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"18,5 tỷ","Đường 59, Phường 14, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,150 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
955 triệu,"Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"17,5 tỷ","44, Đường số 1, Phường 7, Quận Gò Vấp, TP.HCM","Biệt thự, Villa","90 m² (5,0x18,0)",6 phòng,6 WC,4,N/A,Tây Bắc,Sổ hồng
"3,95 tỷ","Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","23 m² (3,5x8,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"5,2 tỷ","Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,44 m²,3 phòng,3 WC,N/A,N/A,Đông,Giấy tờ hợp lệ
"5,95 tỷ","Đường Huỳnh Khương An, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","46 m² (4,5x10,5)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,8 tỷ","945/58/1B , Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,3 WC,2,N/A,N/A,Sổ hồng
"25,5 tỷ","Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,155 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
6 tỷ,"Đường Phạm Văn Đồng, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","42 m² (3,5x12,0)",4 phòng,N/A,3,N/A,N/A,Sổ hồng
"12,5 tỷ","420, Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"140 m² (4,2x19,0)",5 phòng,5 WC,1,N/A,Đông Bắc,Sổ hồng
"4,7 tỷ","55/52/50, Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","61 m² (4,0x17,8)",3 phòng,2 WC,2,N/A,Đông Nam,Sổ hồng
"3,7 tỷ","Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","45 m² (5,0x9,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Thống Nhất, Phường 15, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,520 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,8 tỷ","41/46, Đường Nguyễn Oanh, Phường 10, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"56 m² (3,6x16,0)",2 phòng,1 WC,N/A,N/A,Đông Nam,Sổ hồng
"4,4 tỷ","523/, Đường Lê Văn Thọ, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40 m² (3,1x13,0)",2 phòng,2 WC,2,Đông Nam,N/A,Sổ hồng
"7,7 tỷ","Đường Trần Bá Giao, Phường 5, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"42 m² (5,0x11,0)",4 phòng,5 WC,N/A,N/A,Đông Bắc,Sổ hồng
"13,5 tỷ","236, Đường số 8, Phường 11, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"81 m² (4,0x20,0)",8 phòng,8 WC,4,N/A,Nam,Sổ hồng
"1,25 tỷ","Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
4 tỷ,"Đường Lê văn Thọ, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",33 m²,2 phòng,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"7,5 tỷ","497/39, Đường Lê Văn Thọ, Phường 14, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"60 m² (4,0x14,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"6,8 tỷ","350/35/8, Đường Nguyễn Văn Lượng, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","39 m² (4,3x9,0)",4 phòng,5 WC,3,N/A,Tây Nam,Sổ hồng
"4,95 tỷ","Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","38 m² (3,4x12,0)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường số 1, Phường 4, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"53,7 m² (4,0x13,6)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
15 tỷ,"Đường Thống Nhất, Phường 16, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"117 m² (4,5x26,0)",13 phòng,14 WC,9,N/A,N/A,Sổ hồng
"11,5 tỷ","Đường Phạm Văn Chiêu, Phường 8, Quận Gò Vấp, TP.HCM","Biệt thự, Villa","86 m² (6,0x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","656, Đường Quang Trung, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (5,2x12,5)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,18 tỷ","Đường Số 59, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
20 tỷ,"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","210 m² (10,0x21,0)",4 phòng,5 WC,2,N/A,N/A,Sổ hồng
"5,5 tỷ","79/2/12, Đường số 2, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","53,6 m²",N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"23,2 tỷ","Đường Dương Quảng Hàm, Phường 6, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"99,5 m² (5,0x20,0)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
29 tỷ,"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,300 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,6 tỷ","Đường Nguyễn Du, Phường 7, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50 m² (4,5x12,0)",2 phòng,2 WC,2,N/A,Đông Bắc,Sổ hồng
"5,2 tỷ","Đường Phạm văn chiêu, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"13,9 tỷ","Đường Quang Trung, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"3,85 tỷ","688//, Đường Quang Trung, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","23 m² (2,8x8,0)",3 phòng,2 WC,3,Tây Nam,Tây Nam,Sổ hồng
"27,2 tỷ","Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"225 m² (5,0x45,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,68 tỷ","Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","24 m² (3,5x7,0)",2 phòng,2 WC,2,N/A,N/A,Sổ đỏ
"8,2 tỷ","1389/5, Đường Phan Văn Trị, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50,4 m² (3,6x14,0)",3 phòng,4 WC,2,N/A,Tây,Sổ hồng
"4,75 tỷ","Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",43 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"7,2 tỷ","656/68/59, Đường Quang Trung, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","74 m² (5,0x16,5)",3 phòng,2 WC,2,N/A,Tây Nam,Sổ hồng
"6,95 tỷ","188/2A, Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","56 m² (5,2x10,0)",6 phòng,6 WC,3,N/A,Đông Bắc,Sổ hồng
"12,5 tỷ","440/1, Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"79 m² (4,0x20,0)",4 phòng,6 WC,3,N/A,Đông Nam,Sổ hồng
"38,3 tỷ","Đường Lê Lợi, Phường 4, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,208 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"12,5 tỷ","Đường Lê Thị Hồng, Phường 17, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"130 m² (6,5x20,0)",6 phòng,7 WC,1,N/A,N/A,Sổ hồng
"10,8 tỷ","Đường Quang Trung, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","145 m² (7,0x23,0)",7 phòng,N/A,1,N/A,N/A,Sổ hồng
"4,6 tỷ","Đường Nguyễn Văn Khối, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","36 m² (6,0x6,0)",3 phòng,3 WC,3,Tây,Tây,Sổ hồng
10 tỷ,"Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"110 m² (5,5x20,0)",4 phòng,5 WC,7,N/A,N/A,Sổ hồng
"18,5 tỷ","143/2, Đường Phạm Huy Thông, Phường 6, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","79 m² (5,5x16,0)",17 phòng,17 WC,4,N/A,Tây Bắc,Sổ hồng
"10,7 tỷ","Đường Lê Văn Thọ, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","146 m² (7,0x21,0)",8 phòng,N/A,1,N/A,N/A,Sổ hồng
15 tỷ,"Đường Phạm Văn Chiêu, Phường 13, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"172 m² (6,5x26,0)",5 phòng,2 WC,2,N/A,N/A,Sổ hồng
"1,36 tỷ","Đường Nguyễn Văn Nghi, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","44 m² (4,0x11,0)",2 phòng,1 WC,1,N/A,N/A,Sổ hồng
"5,95 tỷ","30/14, Đường số 3, Phường 9, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40 m² (3,6x12,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
9 tỷ,"Đường quang trung, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","80 m² (4,0x20,0)",14 phòng,15 WC,5,N/A,N/A,Sổ hồng
"3,85 tỷ","Đường Nguyễn Thái Sơn, Phường 7, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","20,4 m² (4,0x6,0)",2 phòng,3 WC,3,N/A,N/A,Sổ hồng
"3,1 tỷ","45/01, Đường số 5, Phường 17, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","33 m² (7,0x5,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
"5,28 tỷ","Đường Lê văn Thọ, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","46,2 m² (4,2x11,0)",3 phòng,3 WC,2,Tây,Tây,Sổ hồng
"34,5 tỷ","3, 3, Quận Gò Vấp, TP.HCM","Biệt thự, Villa","350 m² (7,0x20,0)",2 phòng,2 WC,5,N/A,N/A,Sổ đỏ
"4,2 tỷ","HẺM 579, Đường Quang Trung, Phường 11, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"44 m² (4,0x11,0)",1 phòng,2 WC,1,N/A,N/A,Sổ hồng
"6,5 tỷ","891/115, Đường Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","120 m² (4,0x15,0)",2 phòng,2 WC,N/A,N/A,Tây Bắc,Sổ hồng
"3,19 tỷ","Đường Lê Quang Định, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ đỏ
24 tỷ,"Đường 57, Phường 14, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,200 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"1,05 tỷ","Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","55 m² (4,0x13,8)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"38,3 tỷ","24, Đường Lê Lợi, Phường 4, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"208,4 m² (7,1x26,0)",3 phòng,2 WC,3,Đông Nam,Đông Nam,Sổ hồng
"5,5 tỷ","Đường 10, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","69 m² (4,5x15,0)",3 phòng,2 WC,2,N/A,Tây,Sổ đỏ
